Year,Matchday,Team_1,Team_2,Day,Stadium,Time,Referee,Gls_T1,Gls_T2,FR,Gls_fh_T1,Gls_fh_T2,FHR,Gls_sh_T1,Gls_sh_T2,SHR,Gls_0_15_T1,Gls_16_30_T1,Gls_31_HT_T1,Gls_46_60_T1,Gls_61_75_T1,Gls_76_FT_T1,Gls_0_15_T2,Gls_16_30_T2,Gls_31_HT_T2,Gls_46_60_T2,Gls_61_75_T2,Gls_76_FT_T2,Coach_T1,Coach_T2,Poss_T1,Poss_T2,Svs_T1,Svs_T2,Crcl_svs_T1,Crcl_svs_T2,Pnt_T1,Pnt_T2,Atp_T1,Atp_T2,Atp_on_T1,Atp_on_T2,Atp_on_fk_T1,Atp_on_fk_T2,Atp_off_T1,Atp_off_T2,Atp_off_fk_T1,Atp_off_fk_T2,Atp_on_pb_T1,Atp_on_pb_T2,FlsC_T1,FlsC_T2,Post_T1,Post_T2,Scr_chc_T1,Scr_chc_T2,Ast_T1,Ast_T2,Off_T1,Off_T2,Crn_T1,Crn_T2,1st_yllw_crd_T1,1st_yllw_crd_T2,2nd_yllw_crd_T1,2nd_yllw_crd_T2,rd_crd_T1,rd_crd_T2,Fst_brk_T1,Fst_brk_T2,Crs_T1,Crs_T2,Lng_blls_T1,Lng_blls_T2,Atk_mddl_T1,Atk_mddl_T2,Atk_rght_T1,Atk_rght_T2,Atk_lft_T1,Atk_lft_T2,bet365_home_win,bet365_draw,bet365_away_win
2014-15,33,CESENA,ATALANTA,29/04/2015,OROGEL STADIUM - CESENA,20:45,NICOLA RIZZOLI,2,2,D,0,0,D,2,2,D,0,0,0,0,2,0,0,0,0,1,0,1,Domenico Di Carlo,Edoardo Reja,52%,48%,6,2,2,1,1 (1),0 (0),10,13,5,9,1,1,5,4,1,3,0,0,21,17,0,0,7,5,4,2,8,3,2,3,3,4,0,0,0,0,3,11,15,19,24,18,10,7,12,10,6,8,2.88,3.1,2.63
2014-15,33,CHIEVOVERONA,CAGLIARI,29/04/2015,MARCANTONIO BENTEGODI - VERONA,20:45,MARCO DI BELLO,1,0,H,1,0,H,0,0,D,1,0,0,0,0,0,0,0,0,0,0,0,Rolando Maran,Gianluca Festa,49%,51%,2,4,0,0,0 (0),0 (0),10,5,5,2,0,0,5,3,1,0,0,0,22,20,0,0,4,2,2,1,2,2,3,6,2,4,0,1,0,1,9,6,6,13,18,11,5,5,5,6,4,11,2.1,3.5,3.5
2014-15,33,JUVENTUS,FIORENTINA,29/04/2015,ALLIANZ STADIUM - TORINO,20:45,LUCA BANTI,3,2,H,2,1,H,1,1,D,0,0,2,0,1,0,0,0,1,0,0,1,Massimiliano Allegri,Vincenzo Montella,50%,50%,1,2,0,1,0 (0),2 (1),6,11,5,4,0,2,1,7,0,1,0,0,10,15,0,0,6,3,3,0,7,1,5,9,1,4,0,0,0,0,2,5,7,12,20,10,7,8,0,3,1,3,1.67,3.75,5.5
2014-15,33,LAZIO,PARMA,29/04/2015,OLIMPICO - ROMA,20:45,GIANPAOLO CALVARESE,4,0,H,3,0,H,1,0,H,2,1,0,0,0,1,0,0,0,0,0,0,Stefano Pioli,Roberto Donadoni,65%,35%,3,4,0,1,0 (0),0 (0),8,7,8,4,0,0,0,3,0,0,0,0,9,9,0,1,7,3,7,4,1,1,8,2,1,3,0,0,0,0,7,4,8,4,10,19,7,2,12,2,6,7,1.25,5.5,15
2014-15,33,MILAN,GENOA,29/04/2015,GIUSEPPE MEAZZA - MILANO,20:45,PIERO GIACOMELLI,1,3,A,0,1,A,1,2,A,0,0,0,0,1,0,0,0,1,2,0,0,Filippo Inzaghi,Gian Piero Gasperini,55%,45%,7,5,4,1,0 (0),1 (1),9,15,6,10,0,1,3,5,1,0,0,0,15,18,0,0,4,10,0,3,3,2,7,9,2,4,1,0,0,0,2,7,6,8,13,13,6,9,6,10,4,7,1.95,3.6,3.8
2014-15,33,PALERMO,TORINO,29/04/2015,RENZO BARBERA - PALERMO,20:45,ANDREA GERVASONI,2,2,D,2,1,H,0,1,A,1,1,0,0,0,0,1,0,0,1,0,0,Giuseppe Iachini,Gian Piero Ventura,48%,52%,3,1,0,0,0 (0),0 (0),13,12,8,7,2,0,5,5,1,0,0,0,9,18,1,0,9,7,3,3,1,3,8,4,2,3,0,0,0,0,7,1,8,3,9,11,13,12,12,7,14,2,2.6,3.2,2.8
2014-15,33,SAMPDORIA,HELLAS VERONA,29/04/2015,LUIGI FERRARIS - GENOVA,20:45,MASSIMILIANO IRRATI,1,1,D,0,0,D,1,1,D,0,0,0,0,1,0,0,0,0,0,1,0,Sinisa Mihajlovic,Andrea Mandorlini,57%,43%,4,5,0,0,0 (0),0 (0),14,11,7,5,0,0,7,6,0,0,0,0,11,13,0,0,5,1,2,2,2,3,5,7,2,4,1,0,0,0,4,2,12,14,6,10,5,3,7,2,4,2,1.67,3.75,5.5
2014-15,33,SASSUOLO,ROMA,29/04/2015,MAPEI STADIUM - REGGIO EMILIA,20:45,PAOLO SILVIO MAZZOLENI,0,3,A,0,2,A,0,1,A,0,0,0,0,0,0,1,1,0,0,1,0,Eusebio Di Francesco,Rudi Garcia,49%,51%,2,6,1,1,0 (0),0 (0),8,8,6,5,0,1,2,3,0,0,0,0,16,13,0,0,5,3,0,1,2,3,5,2,3,3,0,0,0,0,2,3,17,7,8,14,2,4,3,4,2,3,4.33,3.75,1.8
2014-15,33,EMPOLI,NAPOLI,30/04/2015,CARLO CASTELLANI - EMPOLI,20:45,DAVIDE MASSA,4,2,H,3,0,H,1,2,A,1,0,2,0,0,1,0,0,0,0,1,1,Maurizio Sarri,Rafael Benitez,46%,54%,0,0,0,0,0 (0),0 (0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.6,1.8
2014-15,34,SAMPDORIA,JUVENTUS,02/05/2015,LUIGI FERRARIS - GENOVA,18:00,PAOLO VALERI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,0,0,1,0,0,0,Sinisa Mihajlovic,Massimiliano Allegri,45%,55%,4,3,0,0,0 (0),0 (0),16,12,6,5,1,0,10,7,2,0,0,0,13,14,0,0,1,5,1,2,2,2,4,4,4,1,0,0,0,0,3,1,9,7,10,18,8,7,6,2,5,6,3,3.3,2.4
2014-15,34,SASSUOLO,PALERMO,02/05/2015,MAPEI STADIUM - REGGIO EMILIA,20:45,IVANO PEZZUTO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Eusebio Di Francesco,Giuseppe Iachini,42%,58%,3,2,0,0,0 (0),0 (0),5,13,2,6,0,1,3,7,0,2,0,0,11,19,0,0,2,5,2,2,0,2,6,6,2,3,0,0,0,0,1,1,6,14,7,9,1,2,4,4,0,4,2.7,3.25,2.7
2014-15,34,ROMA,GENOA,03/05/2015,OLIMPICO - ROMA,12:30,ANTONIO DAMATO,2,0,H,1,0,H,1,0,H,0,0,1,0,0,1,0,0,0,0,0,0,Rudi Garcia,Gian Piero Gasperini,48%,52%,3,5,0,0,0 (0),0 (0),10,5,7,3,0,0,3,2,0,0,0,0,19,19,0,0,9,2,3,1,1,1,6,8,3,3,0,0,0,0,0,1,9,9,12,3,7,2,6,7,4,2,1.57,4,6
2014-15,34,ATALANTA,LAZIO,03/05/2015,GEWISS STADIUM - BERGAMO,15:00,DANIELE ORSATO,1,1,D,0,0,D,1,1,D,0,0,0,1,0,0,0,0,0,0,0,1,Edoardo Reja,Stefano Pioli,48%,52%,5,5,0,2,0 (0),0 (0),13,16,8,11,0,0,5,5,1,0,0,0,11,19,1,1,6,4,0,0,2,5,9,5,2,6,0,0,0,0,1,0,15,15,12,21,4,5,7,9,4,3,5,3.75,1.73
2014-15,34,FIORENTINA,CESENA,03/05/2015,ARTEMIO FRANCHI - FIRENZE,15:00,DANIELE DOVERI,3,1,H,2,0,H,1,1,D,0,0,2,1,0,0,0,0,0,1,0,0,Vincenzo Montella,Domenico Di Carlo,56%,44%,0,7,0,2,1 (1),0 (0),22,9,12,2,2,0,10,7,2,1,0,0,10,17,0,0,10,2,4,1,6,3,9,5,1,1,0,0,0,0,5,6,18,19,21,13,13,5,13,3,11,14,1.36,5,8.5
2014-15,34,HELLAS VERONA,UDINESE,03/05/2015,MARCANTONIO BENTEGODI - VERONA,15:00,ANGELO CERVELLERA,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,1,0,Andrea Mandorlini,Andrea Stramaccioni,47%,53%,4,2,1,1,0 (0),0 (0),10,19,3,6,1,0,7,13,0,0,0,0,13,16,1,1,7,9,3,8,1,2,6,5,1,4,1,0,1,0,4,10,11,12,7,15,9,8,9,7,5,4,2.1,3.6,3.4
2014-15,34,INTER,CHIEVOVERONA,03/05/2015,GIUSEPPE MEAZZA - MILANO,15:00,MARCO GUIDA,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Mancini,Rolando Maran,65%,35%,4,4,0,0,0 (0),0 (0),17,10,8,6,1,0,9,4,0,0,0,0,15,10,1,1,6,4,2,0,5,1,11,5,3,1,0,0,0,0,4,4,12,4,5,7,5,3,9,4,8,4,1.4,4.75,8
2014-15,34,NAPOLI,MILAN,03/05/2015,SAN PAOLO - NAPOLI,20:45,PAOLO SILVIO MAZZOLENI,3,0,H,0,0,D,3,0,H,0,0,0,0,2,1,0,0,0,0,0,0,Rafael Benitez,Filippo Inzaghi,69%,31%,2,2,0,1,1 (0),0 (0),17,3,6,3,1,0,11,0,1,0,0,0,13,9,1,1,7,1,6,0,0,0,14,1,2,0,0,0,0,1,0,0,20,5,11,5,5,1,9,2,11,1,1.5,4.33,6.5
2014-15,34,CAGLIARI,PARMA,04/05/2015,SANT'ELIA - CAGLIARI,20:45,MASSIMILIANO IRRATI,4,0,H,3,0,H,1,0,H,2,0,1,0,1,0,0,0,0,0,0,0,Gianluca Festa,Roberto Donadoni,49%,51%,3,3,3,2,0 (0),0 (0),11,20,9,10,0,1,2,10,0,0,0,0,9,11,0,0,4,2,2,1,0,0,4,4,3,1,0,0,0,0,6,1,10,11,11,12,8,12,3,12,10,5,1.67,3.8,5.25
2014-15,34,TORINO,EMPOLI,06/05/2015,OLIMPICO - TORINO,15:00,DINO TOMMASI,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,1,0,0,0,0,0,Gian Piero Ventura,Maurizio Sarri,63%,37%,6,5,0,2,0 (0),0 (0),16,12,5,8,1,0,11,4,0,0,0,0,12,10,0,2,3,4,0,0,4,1,5,6,3,1,0,0,0,0,1,1,17,6,10,5,5,6,2,3,7,3,1.83,3.5,4.5
2014-15,35,JUVENTUS,CAGLIARI,09/05/2015,ALLIANZ STADIUM - TORINO,18:00,SEBASTIANO PERUZZO,1,1,D,1,0,H,0,1,A,0,0,1,0,0,0,0,0,0,0,0,1,Massimiliano Allegri,Gianluca Festa,56%,44%,5,3,0,0,0 (0),0 (0),10,12,4,8,0,2,6,4,2,0,0,0,15,7,0,1,5,5,1,2,2,0,8,3,1,2,0,0,0,0,6,3,18,9,13,8,6,9,13,5,11,11,1.53,4.1,6.5
2014-15,35,MILAN,ROMA,09/05/2015,GIUSEPPE MEAZZA - MILANO,20:45,PAOLO TAGLIAVENTO,2,1,H,1,0,H,1,1,D,0,0,1,1,0,0,0,0,0,1,0,0,Filippo Inzaghi,Rudi Garcia,45%,55%,2,2,0,1,0 (0),1 (1),10,12,4,7,0,3,6,5,1,1,0,0,15,16,0,1,6,4,4,0,4,0,6,5,3,3,0,0,0,0,10,6,11,10,15,13,5,9,6,6,5,4,3.8,3.5,2
2014-15,35,CHIEVOVERONA,HELLAS VERONA,10/05/2015,MARCANTONIO BENTEGODI - VERONA,12:30,NICOLA RIZZOLI,2,2,D,2,2,D,0,0,D,2,0,0,0,0,0,0,2,0,0,0,0,Rolando Maran,Andrea Mandorlini,52%,48%,1,3,0,0,1 (1),0 (0),13,7,6,4,2,1,7,3,0,0,0,0,14,12,1,1,5,5,1,3,4,1,11,3,3,5,0,0,0,0,3,2,20,10,13,18,11,6,6,7,4,1,2.25,3.3,3.3
2014-15,35,CESENA,SASSUOLO,10/05/2015,OROGEL STADIUM - CESENA,15:00,LUCA BANTI,2,3,A,2,0,H,0,3,A,1,1,0,0,0,0,0,0,0,2,1,0,Domenico Di Carlo,Eusebio Di Francesco,50%,50%,4,4,0,1,0 (0),0 (0),10,11,6,9,1,1,4,2,0,0,0,0,17,13,0,0,6,4,3,4,3,3,3,4,2,0,0,0,0,0,3,1,19,9,8,7,4,3,4,4,3,2,2.55,3.4,2.75
2014-15,35,PALERMO,ATALANTA,10/05/2015,RENZO BARBERA - PALERMO,15:00,GIANPAOLO CALVARESE,2,3,A,1,2,A,1,1,D,0,0,1,0,1,0,1,1,0,1,0,0,Giuseppe Iachini,Edoardo Reja,60%,40%,4,4,2,2,1 (0),0 (0),23,10,13,8,1,1,10,2,1,1,0,0,15,12,1,1,23,9,9,4,0,0,12,4,1,2,0,0,0,1,3,2,19,3,27,13,17,12,6,7,29,6,2.15,3.4,3.5
2014-15,35,UDINESE,SAMPDORIA,10/05/2015,DACIA ARENA - STADIO FRIULI - UDINE,15:00,MARCO DI BELLO,1,4,A,0,1,A,1,3,A,0,0,0,1,0,0,0,1,0,0,1,2,Andrea Stramaccioni,Sinisa Mihajlovic,50%,50%,6,2,2,0,1 (1),0 (0),14,18,6,12,1,0,8,6,1,0,0,0,9,17,1,1,5,11,2,6,1,1,5,6,1,4,0,0,0,0,5,7,21,10,12,9,5,11,5,6,7,5,2.6,3.2,2.75
2014-15,35,EMPOLI,FIORENTINA,10/05/2015,CARLO CASTELLANI - EMPOLI,18:00,ANDREA GERVASONI,2,3,A,1,1,D,1,2,A,0,1,0,0,0,1,1,0,0,1,1,0,Maurizio Sarri,Vincenzo Montella,47%,53%,3,1,0,1,0 (0),0 (0),12,10,4,7,2,1,8,3,1,0,0,0,8,9,1,0,7,3,3,1,4,5,8,4,1,2,0,0,0,0,7,6,23,10,19,34,11,10,11,11,12,6,2.63,3.3,2.63
2014-15,35,PARMA,NAPOLI,10/05/2015,ENNIO TARDINI - PARMA,18:00,PIERO GIACOMELLI,2,2,D,2,1,H,0,1,A,1,0,1,0,0,0,0,1,0,0,1,0,Roberto Donadoni,Rafael Benitez,47%,53%,10,3,6,0,0 (0),0 (0),9,23,6,20,2,0,3,3,0,0,0,0,6,11,0,0,7,14,4,6,0,1,4,8,2,1,0,0,0,0,9,7,3,8,16,16,5,6,0,2,1,9,9,5.25,1.33
2014-15,35,LAZIO,INTER,10/05/2015,OLIMPICO - ROMA,20:45,DAVIDE MASSA,1,2,A,1,1,D,0,1,A,1,0,0,0,0,0,0,1,0,0,0,1,Stefano Pioli,Roberto Mancini,35%,65%,4,3,2,2,0 (0),1 (0),11,15,9,10,1,3,2,5,0,0,0,0,14,9,0,0,2,6,3,4,2,6,8,2,3,3,0,0,2,0,3,3,1,8,10,11,10,16,3,3,3,3,1.8,3.75,4.33
2014-15,35,GENOA,TORINO,11/05/2015,LUIGI FERRARIS - GENOVA,20:45,DANIELE ORSATO,5,1,H,1,0,H,4,1,H,0,1,0,0,1,3,0,0,0,0,1,0,Gian Piero Gasperini,Gian Piero Ventura,56%,44%,3,3,1,0,0 (0),0 (0),12,9,9,5,1,3,3,4,0,0,0,0,14,14,0,0,8,3,2,1,2,1,5,2,2,5,0,0,0,0,9,2,8,6,14,19,5,4,6,1,7,4,2.4,3.3,3
2014-15,36,INTER,JUVENTUS,16/05/2015,GIUSEPPE MEAZZA - MILANO,18:00,DANIELE DOVERI,1,2,A,1,1,D,0,1,A,1,0,0,0,0,0,1,0,0,0,0,1,Roberto Mancini,Massimiliano Allegri,60%,40%,2,6,1,3,0 (0),1 (1),15,12,8,5,0,1,7,7,0,1,0,0,21,7,1,0,6,4,1,1,2,3,8,3,5,2,0,0,0,0,2,3,18,11,6,6,6,2,5,3,5,4,2.25,3.3,3.3
2014-15,36,SAMPDORIA,LAZIO,16/05/2015,LUIGI FERRARIS - GENOVA,20:45,PAOLO SILVIO MAZZOLENI,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,1,0,0,Sinisa Mihajlovic,Stefano Pioli,46%,54%,1,1,0,0,0 (0),0 (0),7,12,1,5,0,1,6,7,1,0,0,0,13,17,0,0,4,5,2,2,5,2,5,6,2,0,0,0,0,0,2,4,9,14,15,7,4,5,6,6,3,3,3.25,3.25,2.25
2014-15,36,SASSUOLO,MILAN,17/05/2015,MAPEI STADIUM - REGGIO EMILIA,12:30,MARCO GUIDA,3,2,H,2,1,H,1,1,D,1,0,1,0,0,1,0,0,1,1,0,0,Eusebio Di Francesco,Filippo Inzaghi,42%,58%,1,2,0,1,0 (0),0 (0),5,11,5,4,0,0,0,7,0,1,0,0,12,20,0,0,4,4,2,1,4,2,3,4,2,4,0,1,0,1,1,2,5,14,10,7,5,2,1,7,1,2,3.25,3.4,2.2
2014-15,36,ATALANTA,GENOA,17/05/2015,GEWISS STADIUM - BERGAMO,15:00,ANDREA GERVASONI,1,4,A,1,1,D,0,3,A,0,0,1,0,0,0,0,1,0,1,2,0,Edoardo Reja,Gian Piero Gasperini,47%,53%,4,5,2,2,1 (1),0 (0),14,11,7,8,3,1,7,3,1,0,0,0,11,22,0,0,5,7,3,0,1,2,9,7,3,1,0,0,0,0,3,4,5,8,12,10,7,6,3,9,7,5,2.55,3.3,2.8
2014-15,36,CAGLIARI,PALERMO,17/05/2015,SANT'ELIA - CAGLIARI,15:00,ANGELO CERVELLERA,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,1,0,0,0,0,0,Gianluca Festa,Giuseppe Iachini,49%,51%,5,8,5,8,0 (0),0 (0),21,14,9,7,1,0,12,7,1,0,0,0,15,17,0,0,7,3,1,0,2,1,4,3,3,3,0,0,0,0,5,5,16,11,6,12,13,11,5,7,13,5,2.05,3.6,3.5
2014-15,36,HELLAS VERONA,EMPOLI,17/05/2015,MARCANTONIO BENTEGODI - VERONA,15:00,FEDERICO LA PENNA,2,1,H,1,1,D,1,0,H,0,1,0,0,1,0,1,0,0,0,0,0,Andrea Mandorlini,Maurizio Sarri,51%,49%,4,4,0,2,0 (0),0 (0),18,15,10,8,0,0,8,7,0,1,0,0,11,14,1,0,12,6,9,8,3,0,5,3,1,2,0,0,0,0,3,5,4,1,11,5,4,8,3,1,8,2,2.6,3.3,2.75
2014-15,36,TORINO,CHIEVOVERONA,17/05/2015,OLIMPICO - TORINO,15:00,GIANLUCA ROCCHI,2,0,H,0,0,D,2,0,H,0,0,0,1,1,0,0,0,0,0,0,0,Gian Piero Ventura,Rolando Maran,57%,43%,1,7,0,0,0 (0),0 (0),22,5,15,1,0,1,7,4,1,0,0,0,8,8,0,0,0,2,8,1,1,1,6,1,3,0,0,0,0,0,5,2,11,1,10,3,13,6,6,3,11,0,1.7,3.6,5.5
2014-15,36,ROMA,UDINESE,17/05/2015,OLIMPICO - ROMA,20:45,LUCA BANTI,2,1,H,1,1,D,1,0,H,0,0,1,0,1,0,0,1,0,0,0,0,Rudi Garcia,Andrea Stramaccioni,64%,36%,1,2,0,0,0 (0),0 (0),12,7,6,3,1,1,6,4,1,0,0,0,12,12,2,1,8,5,4,1,2,3,10,5,3,2,0,0,0,0,0,1,18,8,6,7,3,3,6,4,8,5,1.3,5.5,10
2014-15,36,FIORENTINA,PARMA,18/05/2015,ARTEMIO FRANCHI - FIRENZE,19:00,DINO TOMMASI,3,0,H,2,0,H,1,0,H,1,1,0,1,0,0,0,0,0,0,0,0,Vincenzo Montella,Roberto Donadoni,63%,37%,3,6,0,0,0 (0),0 (0),20,14,12,6,0,0,8,8,0,0,0,0,8,9,1,0,6,4,5,4,3,2,12,4,1,1,0,0,0,0,5,2,11,5,17,5,15,12,7,2,3,3,1.22,6.5,13
2014-15,36,NAPOLI,CESENA,18/05/2015,SAN PAOLO - NAPOLI,21:00,MASSIMILIANO IRRATI,3,2,H,2,2,D,1,0,H,0,2,0,1,0,0,1,0,1,0,0,0,Rafael Benitez,Domenico Di Carlo,60%,40%,2,2,0,0,0 (0),0 (0),7,8,5,4,0,0,2,4,0,0,0,0,8,18,0,0,6,5,2,3,1,2,6,1,2,2,0,0,0,0,2,1,18,5,14,8,3,4,6,5,11,2,1.18,7,17
2014-15,37,JUVENTUS,NAPOLI,23/05/2015,ALLIANZ STADIUM - TORINO,18:00,LUCA BANTI,3,1,H,1,0,H,2,1,H,1,0,0,0,0,2,0,0,0,1,0,0,Massimiliano Allegri,Rafael Benitez,58%,42%,6,2,3,0,1 (1),1 (0),10,13,5,7,1,3,5,6,2,2,0,0,14,11,0,0,5,7,2,1,2,0,3,8,2,1,0,0,0,1,6,7,4,9,11,9,6,4,5,2,6,4,3,3.3,2.4
2014-15,37,GENOA,INTER,23/05/2015,LUIGI FERRARIS - GENOVA,20:45,PAOLO TAGLIAVENTO,3,2,H,2,2,D,1,0,H,0,1,1,0,0,1,0,2,0,0,0,0,Gian Piero Gasperini,Roberto Mancini,50%,50%,1,4,1,3,0 (0),0 (0),15,10,10,6,1,0,5,4,1,1,0,0,13,9,1,2,9,7,0,2,6,2,12,5,3,4,0,0,0,0,10,6,16,6,9,12,10,4,6,10,14,6,2.55,3.5,2.7
2014-15,37,EMPOLI,SAMPDORIA,24/05/2015,CARLO CASTELLANI - EMPOLI,12:30,GIANPAOLO CALVARESE,1,1,D,0,0,D,1,1,D,0,0,0,1,0,0,0,0,0,0,0,1,Maurizio Sarri,Sinisa Mihajlovic,49%,51%,4,3,1,0,0 (0),0 (0),13,10,8,7,1,0,5,3,1,1,0,0,10,13,1,0,3,4,2,4,5,3,4,5,3,3,0,0,0,0,5,1,7,9,9,24,7,6,5,1,3,4,2.4,3.4,2.9
2014-15,37,CESENA,CAGLIARI,24/05/2015,OROGEL STADIUM - CESENA,15:00,EUGENIO ABBATTISTA,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,0,1,Domenico Di Carlo,Gianluca Festa,45%,55%,4,4,2,2,0 (0),0 (0),9,10,4,5,0,0,5,5,2,2,0,0,17,13,0,0,2,3,0,0,0,0,4,7,3,0,0,0,0,0,5,6,14,24,14,10,9,9,7,12,13,14,2.55,3.5,2.7
2014-15,37,CHIEVOVERONA,ATALANTA,24/05/2015,MARCANTONIO BENTEGODI - VERONA,15:00,JUAN LUCA SACCHI,1,1,D,0,0,D,1,1,D,0,0,0,0,0,1,0,0,0,1,0,0,Rolando Maran,Edoardo Reja,43%,57%,2,7,1,1,0 (0),0 (0),11,8,8,4,0,1,3,4,0,0,0,0,17,11,0,1,3,4,2,1,3,2,5,5,1,0,0,0,0,0,8,9,13,10,9,11,5,3,8,11,6,5,2.1,3.4,3.5
2014-15,37,PALERMO,FIORENTINA,24/05/2015,RENZO BARBERA - PALERMO,15:00,PIERO GIACOMELLI,2,3,A,1,2,A,1,1,D,0,1,0,0,1,0,0,1,1,0,0,1,Giuseppe Iachini,Vincenzo Montella,48%,52%,1,3,1,3,0 (0),0 (0),9,10,7,7,0,0,2,3,0,0,0,0,14,13,0,0,9,8,3,2,4,3,7,8,2,3,0,1,0,0,4,3,8,7,30,27,9,16,11,10,17,6,3.4,3.5,2.15
2014-15,37,PARMA,HELLAS VERONA,24/05/2015,ENNIO TARDINI - PARMA,15:00,DANIELE MINELLI,2,2,D,2,1,H,0,1,A,0,1,1,0,0,0,0,0,1,0,0,1,Roberto Donadoni,Andrea Mandorlini,47%,53%,6,5,1,0,0 (0),1 (1),11,13,8,9,0,2,3,4,0,0,0,0,9,10,0,0,5,8,4,2,2,2,6,3,1,2,0,0,0,0,5,5,13,20,6,6,7,3,3,5,3,4,2.63,3.5,2.63
2014-15,37,UDINESE,SASSUOLO,24/05/2015,DACIA ARENA - STADIO FRIULI - UDINE,15:00,ROSARIO ABISSO,0,1,A,0,0,D,0,1,A,0,0,0,0,0,0,0,0,0,0,1,0,Andrea Stramaccioni,Eusebio Di Francesco,59%,41%,3,2,1,1,0 (0),0 (0),11,11,5,5,1,0,6,6,0,0,0,0,14,12,1,0,4,6,2,5,1,0,11,4,1,1,1,0,0,0,3,2,13,3,8,9,3,4,7,4,4,4,2.05,3.5,3.6
2014-15,37,MILAN,TORINO,24/05/2015,GIUSEPPE MEAZZA - MILANO,20:45,PAOLO VALERI,3,0,H,1,0,H,2,0,H,0,1,0,1,1,0,0,0,0,0,0,0,Filippo Inzaghi,Gian Piero Ventura,53%,47%,3,2,0,0,1 (1),0 (0),9,10,5,3,2,0,4,7,0,1,0,0,9,18,0,0,4,2,1,1,3,1,5,5,4,2,0,0,1,1,8,6,8,6,7,8,10,7,7,6,6,3,2.5,3.3,2.88
2014-15,37,LAZIO,ROMA,25/05/2015,OLIMPICO - ROMA,18:00,NICOLA RIZZOLI,1,2,A,0,0,D,1,2,A,0,0,0,0,0,1,0,0,0,0,1,1,Stefano Pioli,Rudi Garcia,59%,41%,0,2,0,0,0 (0),0 (0),7,4,3,3,0,0,4,1,0,0,0,0,15,12,0,0,3,4,3,2,2,1,4,8,4,4,0,0,0,0,3,5,19,3,23,26,5,2,9,9,6,4,2.4,3.3,3
2014-15,38,HELLAS VERONA,JUVENTUS,30/05/2015,MARCANTONIO BENTEGODI - VERONA,18:00,MARCO DI BELLO,2,2,D,0,1,A,2,1,H,0,0,0,1,0,1,0,0,1,1,0,0,Andrea Mandorlini,Massimiliano Allegri,39%,61%,2,2,1,0,0 (0),1 (0),12,14,4,5,1,1,8,9,1,0,0,0,16,10,0,1,6,3,2,3,1,3,6,4,3,1,0,0,0,1,9,3,15,5,13,8,7,7,7,5,7,9,5,3.75,1.7
2014-15,38,ATALANTA,MILAN,30/05/2015,GEWISS STADIUM - BERGAMO,20:45,RICCARDO PINZANI,1,3,A,1,2,A,0,1,A,0,1,0,0,0,0,0,1,1,0,0,1,Edoardo Reja,Filippo Inzaghi,42%,58%,1,1,0,1,0 (0),1 (1),13,10,8,8,0,1,5,2,3,1,0,0,17,18,1,2,6,8,2,2,0,2,6,6,3,0,0,0,0,0,3,1,10,7,9,7,9,13,7,6,8,3,2.75,3.5,2.5
2014-15,38,CAGLIARI,UDINESE,31/05/2015,SANT'ELIA - CAGLIARI,18:00,GIANLUCA MANGANIELLO,4,3,H,2,1,H,2,2,D,1,1,0,0,0,2,0,0,1,0,0,2,Gianluca Festa,Andrea Stramaccioni,53%,47%,4,3,0,1,0 (0),0 (0),12,12,8,8,2,0,4,4,0,0,0,0,10,12,0,0,3,2,2,2,1,2,4,5,1,4,0,0,0,0,4,6,13,9,7,10,7,6,7,6,8,8,2.25,3.5,3.1
2014-15,38,FIORENTINA,CHIEVOVERONA,31/05/2015,ARTEMIO FRANCHI - FIRENZE,20:45,PAOLO VALERI,3,0,H,1,0,H,2,0,H,1,0,0,0,0,2,0,0,0,0,0,0,Vincenzo Montella,Rolando Maran,55%,45%,2,12,1,3,0 (0),0 (0),21,10,15,3,1,0,6,7,2,0,0,0,11,8,0,1,8,4,2,2,3,2,3,3,2,1,0,1,0,0,8,6,17,22,9,16,18,3,6,13,10,14,1.4,5,7.5
2014-15,38,INTER,EMPOLI,31/05/2015,GIUSEPPE MEAZZA - MILANO,20:45,ANTONIO DAMATO,4,3,H,0,0,D,4,3,H,0,0,0,2,1,1,0,0,0,1,1,1,Roberto Mancini,Maurizio Sarri,62%,38%,3,4,1,3,0 (0),0 (0),28,9,8,7,0,1,20,2,2,0,0,0,13,12,0,0,15,4,3,0,3,3,6,0,1,3,0,0,0,0,7,6,16,7,7,10,11,4,15,5,13,6,1.53,4.33,6
