Year,Matchday,Team_1,Team_2,Day,Stadium,Time,Referee,Gls_T1,Gls_T2,FR,Gls_fh_T1,Gls_fh_T2,FHR,Gls_sh_T1,Gls_sh_T2,SHR,Gls_0_15_T1,Gls_16_30_T1,Gls_31_HT_T1,Gls_46_60_T1,Gls_61_75_T1,Gls_76_FT_T1,Gls_0_15_T2,Gls_16_30_T2,Gls_31_HT_T2,Gls_46_60_T2,Gls_61_75_T2,Gls_76_FT_T2,Coach_T1,Coach_T2,Svs_T1,Svs_T2,Crcl_svs_T1,Crcl_svs_T2,Pnt_T1,Pnt_T2,Atp_T1,Atp_T2,Atp_on_T1,Atp_on_T2,Atp_on_fk_T1,Atp_on_fk_T2,Atp_off_T1,Atp_off_T2,Atp_off_fk_T1,Atp_off_fk_T2,FlsC_T1,FlsC_T2,Post_T1,Post_T2,Scr_chc_T1,Scr_chc_T2,Ast_T1,Ast_T2,Off_T1,Off_T2,Crn_T1,Crn_T2,1st_yllw_crd_T1,1st_yllw_crd_T2,2nd_yllw_crd_T1,2nd_yllw_crd_T2,rd_crd_T1,rd_crd_T2,Fst_brk_T1,Fst_brk_T2,Crs_T1,Crs_T2,Lng_blls_T1,Lng_blls_T2,Atk_mddl_T1,Atk_mddl_T2,Atk_rght_T1,Atk_rght_T2,Atk_lft_T1,Atk_lft_T2,bet365_home_win,bet365_draw,bet365_away_win
2012-13,22,UDINESE,ROBUR SIENA,27/01/2013,DACIA ARENA - STADIO FRIULI - UDINE,15:00,SEBASTIANO PERUZZO,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Francesco Guidolin,Giuseppe Iachini,2,4,1,1,0 (0),0 (0),8,3,5,2,0,0,3,1,1,0,20,22,0,0,1,3,1,0,5,3,4,4,5,2,0,0,0,0,1,0,12,16,16,7,3,2,2,4,3,6,1.57,3.75,6
2012-13,22,INTER,TORINO,27/01/2013,GIUSEPPE MEAZZA - MILANO,20:45,DAVIDE MASSA,2,2,D,1,1,D,1,1,D,1,0,0,0,1,0,0,1,0,1,0,0,Andrea Stramaccioni,Gian Piero Ventura,2,2,1,0,0 (0),0 (0),8,9,4,5,2,0,4,4,0,0,15,11,0,1,3,5,3,1,0,3,7,3,1,1,0,0,0,0,5,6,18,9,18,9,6,6,5,5,6,2,1.62,3.75,5.75
2012-13,23,ROMA,CAGLIARI,01/02/2013,OLIMPICO - ROMA,20:45,ANDREA ROMEO,2,4,A,1,1,D,1,3,A,0,0,1,0,0,1,1,0,0,2,1,0,Zdenek Zeman,Ivo Pulga,1,7,0,1,0 (0),0 (0),16,10,9,6,1,0,7,4,0,1,8,16,0,2,6,8,7,3,1,7,7,2,3,2,0,0,0,0,0,9,5,2,8,12,6,4,4,4,9,4,1.5,4.33,6
2012-13,23,TORINO,SAMPDORIA,02/02/2013,OLIMPICO - TORINO,18:00,NICOLA RIZZOLI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Gian Piero Ventura,Delio Rossi,2,2,0,0,0 (0),0 (0),6,4,2,2,0,0,4,2,0,0,14,16,0,0,1,1,1,0,1,0,5,3,1,1,0,0,0,0,0,1,14,8,13,11,0,0,4,1,1,0,2.1,3.25,3.5
2012-13,23,NAPOLI,CATANIA,02/02/2013,SAN PAOLO - NAPOLI,20:45,GIANPAOLO CALVARESE,2,0,H,2,0,H,0,0,D,0,0,2,0,0,0,0,0,0,0,0,0,Walter Mazzarri,Rolando Maran,2,1,1,0,0 (0),0 (0),9,11,4,2,1,1,5,9,1,2,15,16,1,0,4,2,2,1,2,1,4,9,3,1,0,0,0,0,3,2,9,12,16,10,4,3,6,7,5,5,1.5,4.2,6.5
2012-13,23,CHIEVOVERONA,JUVENTUS,03/02/2013,MARCANTONIO BENTEGODI - VERONA,12:30,MAURO BERGONZI,1,2,A,0,2,A,1,0,H,0,0,0,1,0,0,1,0,1,0,0,0,Eugenio Corini,Antonio Conte,4,2,1,0,0 (0),0 (0),3,14,3,6,0,1,0,8,0,1,20,10,0,0,1,4,1,3,0,7,0,4,2,1,0,0,0,0,1,1,8,6,8,15,2,1,1,4,5,5,5.5,3.8,1.62
2012-13,23,FIORENTINA,PARMA,03/02/2013,ARTEMIO FRANCHI - FIRENZE,15:00,CARMINE RUSSO,2,0,H,1,0,H,1,0,H,0,1,0,1,0,0,0,0,0,0,0,0,Vincenzo Montella,Roberto Donadoni,4,5,1,2,0 (0),0 (0),15,8,7,4,1,2,8,4,2,1,9,12,0,0,3,1,8,6,4,2,9,4,1,3,0,0,0,0,2,3,24,17,5,9,5,4,7,6,9,1,1.73,3.5,5
2012-13,23,GENOA,LAZIO,03/02/2013,LUIGI FERRARIS - GENOVA,15:00,PAOLO TAGLIAVENTO,3,2,H,2,0,H,1,2,A,0,2,0,0,0,1,0,0,0,1,0,1,Davide Ballardini,Vladimir Petkovic,2,1,0,1,0 (0),1 (1),8,8,5,4,1,1,3,4,0,0,20,19,1,0,3,2,1,1,4,1,3,6,3,2,0,0,0,0,2,0,10,8,19,10,2,1,0,0,1,0,2.8,3.25,2.5
2012-13,23,PALERMO,ATALANTA,03/02/2013,RENZO BARBERA - PALERMO,15:00,ANTONIO DAMATO,1,2,A,0,0,D,1,2,A,0,0,0,0,0,1,0,0,0,1,1,0,Gian Piero Gasperini,Stefano Colantuono,3,6,2,2,0 (0),0 (0),15,9,6,6,0,0,9,3,1,0,17,12,0,1,6,3,4,4,2,2,3,3,1,3,0,0,0,0,5,0,16,6,7,15,13,5,8,5,4,2,2.15,3.2,3.5
2012-13,23,PESCARA,BOLOGNA,03/02/2013,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,15:00,ANDREA DE MARCO,2,3,A,2,1,H,0,2,A,0,1,1,0,0,0,0,0,1,1,1,0,Cristiano Bergodi,Stefano Pioli,5,1,1,0,2 (2),1 (1),8,17,3,8,2,2,5,9,3,2,25,19,0,0,4,5,1,2,2,2,4,5,4,1,0,0,0,0,2,2,8,14,19,10,3,1,2,5,6,7,3,3.2,2.4
2012-13,23,ROBUR SIENA,INTER,03/02/2013,ARTEMIO FRANCHI - SIENA,15:00,DANIELE DOVERI,3,1,H,2,1,H,1,0,H,0,2,0,1,0,0,0,1,0,0,0,0,Giuseppe Iachini,Andrea Stramaccioni,6,2,3,1,1 (1),0 (0),12,15,5,8,1,1,7,7,0,0,12,10,0,1,3,6,1,3,2,2,4,8,2,1,0,0,0,1,14,10,13,12,13,10,3,5,4,6,15,10,3.5,3.3,2.1
2012-13,23,MILAN,UDINESE,03/02/2013,GIUSEPPE MEAZZA - MILANO,20:45,PAOLO VALERI,2,1,H,1,0,H,1,1,D,0,1,0,0,0,1,0,0,0,1,0,0,Massimiliano Allegri,Francesco Guidolin,0,6,0,2,1 (1),0 (0),19,6,9,1,2,0,10,5,0,0,15,16,1,0,4,2,3,1,0,0,10,1,1,5,0,0,0,0,0,4,8,5,3,10,6,2,8,2,3,0,1.53,4,6
2012-13,24,JUVENTUS,FIORENTINA,09/02/2013,ALLIANZ STADIUM - TORINO,18:00,PAOLO SILVIO MAZZOLENI,2,0,H,2,0,H,0,0,D,0,1,1,0,0,0,0,0,0,0,0,0,Antonio Conte,Vincenzo Montella,5,5,1,1,0 (0),0 (0),15,9,7,5,0,0,8,4,0,0,15,17,0,0,6,1,4,0,7,0,4,5,2,3,0,0,0,0,4,2,7,13,22,14,4,1,3,0,3,2,1.62,3.8,5.5
2012-13,24,LAZIO,NAPOLI,09/02/2013,OLIMPICO - ROMA,20:45,DANIELE ORSATO,1,1,D,1,0,H,0,1,A,1,0,0,0,0,0,0,0,0,0,0,1,Vladimir Petkovic,Walter Mazzarri,6,5,1,1,0 (0),0 (0),18,9,8,8,1,0,10,1,2,0,14,12,2,1,9,4,4,4,4,2,8,5,5,3,0,0,0,1,5,0,5,2,18,12,9,7,11,5,2,5,2.88,3.2,2.5
2012-13,24,PARMA,GENOA,10/02/2013,ENNIO TARDINI - PARMA,12:30,SEBASTIANO PERUZZO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Roberto Donadoni,Davide Ballardini,3,4,1,1,0 (0),0 (0),14,9,4,5,0,1,10,4,2,0,25,17,0,2,2,3,7,4,1,6,9,3,2,1,0,0,0,0,3,1,15,7,11,9,6,4,4,1,2,4,1.8,3.5,4.5
2012-13,24,ATALANTA,CATANIA,10/02/2013,GEWISS STADIUM - BERGAMO,15:00,DAVIDE MASSA,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Stefano Colantuono,Rolando Maran,3,1,0,0,0 (0),0 (0),7,6,1,3,0,1,6,3,0,0,18,23,0,0,0,2,1,1,0,3,5,3,5,3,0,0,0,0,7,4,22,10,18,13,8,12,10,7,13,8,2.2,3.2,3.4
2012-13,24,BOLOGNA,ROBUR SIENA,10/02/2013,RENATO DALL'ARA - BOLOGNA,15:00,PIERO GIACOMELLI,1,1,D,1,1,D,0,0,D,0,0,1,0,0,0,0,0,1,0,0,0,Stefano Pioli,Giuseppe Iachini,0,3,0,0,0 (0),0 (0),18,5,4,1,2,0,14,4,2,0,12,16,0,0,2,1,0,3,4,0,5,3,2,3,0,0,0,0,0,0,8,5,6,6,10,1,3,4,0,2,1.85,3.3,4.5
2012-13,24,CAGLIARI,MILAN,10/02/2013,IS ARENAS - QUARTU SANT'ELENA,15:00,ANTONIO DANILO GIANNOCCARO,1,1,D,1,0,H,0,1,A,0,0,1,0,0,0,0,0,0,0,0,1,Ivo Pulga,Massimiliano Allegri,7,1,5,1,0 (0),1 (1),7,12,2,8,0,3,5,4,0,0,15,14,0,0,1,0,1,0,1,1,4,5,3,3,1,0,0,0,7,0,4,12,8,8,5,3,2,7,1,1,5.25,3.6,1.67
2012-13,24,PALERMO,PESCARA,10/02/2013,RENZO BARBERA - PALERMO,15:00,MASSIMILIANO IRRATI,1,1,D,0,0,D,1,1,D,0,0,0,0,0,1,0,0,0,0,1,0,Alberto Malesani,Cristiano Bergodi,3,4,1,1,0 (0),0 (0),15,8,5,4,0,0,10,4,0,1,8,13,0,0,8,1,4,1,3,1,7,3,1,2,0,0,0,0,5,1,15,5,15,6,14,6,7,4,5,1,1.57,3.75,6
2012-13,24,SAMPDORIA,ROMA,10/02/2013,LUIGI FERRARIS - GENOVA,15:00,DOMENICO CELI,3,1,H,0,0,D,3,1,H,0,0,0,1,1,1,0,0,0,0,1,0,Delio Rossi,Aurelio Andreazzoli,4,2,2,0,0 (0),1 (0),8,12,5,5,2,2,3,7,0,1,3,10,0,0,3,4,2,0,1,3,5,4,2,2,0,0,0,0,2,5,7,10,4,3,1,5,5,6,3,2,3.2,3.5,2.15
2012-13,24,UDINESE,TORINO,10/02/2013,DACIA ARENA - STADIO FRIULI - UDINE,15:00,LUCA BANTI,1,0,H,1,0,H,0,0,D,1,0,0,0,0,0,0,0,0,0,0,0,Francesco Guidolin,Gian Piero Ventura,2,5,0,0,0 (0),0 (0),12,7,7,3,0,0,5,4,1,0,14,14,1,1,4,1,0,0,2,0,2,6,0,3,0,0,0,0,1,0,8,8,14,7,1,1,5,2,4,1,2,3.3,3.8
2012-13,24,INTER,CHIEVOVERONA,10/02/2013,GIUSEPPE MEAZZA - MILANO,20:45,MARCO GUIDA,3,1,H,2,1,H,1,0,H,1,1,0,1,0,0,0,1,0,0,0,0,Andrea Stramaccioni,Eugenio Corini,1,7,1,1,0 (0),0 (0),12,8,11,2,1,0,1,6,0,1,12,11,1,0,11,4,2,1,2,3,8,3,2,1,0,0,0,0,4,2,11,7,19,12,2,1,5,4,5,2,1.57,4,5.5
2012-13,25,MILAN,PARMA,15/02/2013,GIUSEPPE MEAZZA - MILANO,20:45,DAVIDE MASSA,2,1,H,1,0,H,1,1,D,0,0,1,0,0,1,0,0,0,0,0,1,Massimiliano Allegri,Roberto Donadoni,1,4,0,0,0 (0),0 (0),9,5,5,2,1,0,4,3,0,0,18,18,0,0,3,2,1,0,2,2,3,7,1,1,0,0,0,0,3,2,20,8,6,13,3,0,3,1,4,1,1.5,4,7
2012-13,25,CHIEVOVERONA,PALERMO,16/02/2013,MARCANTONIO BENTEGODI - VERONA,18:00,PAOLO TAGLIAVENTO,1,1,D,0,1,A,1,0,H,0,0,0,1,0,0,1,0,0,0,0,0,Eugenio Corini,Alberto Malesani,0,0,0,0,1 (1),0 (0),9,3,1,1,1,0,8,2,1,0,19,15,0,0,2,1,0,1,4,2,4,4,2,2,0,0,0,0,3,3,10,6,15,7,5,4,2,1,4,3,2.2,3.2,3.4
2012-13,25,ROMA,JUVENTUS,16/02/2013,OLIMPICO - ROMA,20:45,GIANLUCA ROCCHI,1,0,H,0,0,D,1,0,H,0,0,0,1,0,0,0,0,0,0,0,0,Aurelio Andreazzoli,Antonio Conte,3,4,1,2,0 (0),0 (0),10,5,5,3,0,0,5,2,1,0,10,16,0,0,8,3,8,2,3,7,4,9,2,3,0,0,0,0,11,3,3,8,13,10,12,7,6,6,3,2,3.4,3.4,2.1
2012-13,25,CATANIA,BOLOGNA,17/02/2013,ANGELO MASSIMINO - CATANIA,15:00,CARMINE RUSSO,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Rolando Maran,Stefano Pioli,4,6,1,1,0 (0),0 (0),12,9,8,4,0,1,4,5,0,0,21,12,1,0,5,4,6,1,2,2,6,4,1,2,0,0,0,0,2,1,11,9,18,11,13,4,2,3,11,3,2,3.3,3.8
2012-13,25,GENOA,UDINESE,17/02/2013,LUIGI FERRARIS - GENOVA,15:00,GIANPAOLO CALVARESE,1,0,H,1,0,H,0,0,D,0,0,1,0,0,0,0,0,0,0,0,0,Davide Ballardini,Francesco Guidolin,3,3,0,0,0 (0),0 (0),9,11,4,3,1,0,5,8,0,1,12,12,0,0,3,4,0,2,2,2,3,5,2,2,0,0,0,0,7,3,6,11,6,6,8,11,1,2,3,3,2.4,3.2,3
2012-13,25,NAPOLI,SAMPDORIA,17/02/2013,SAN PAOLO - NAPOLI,15:00,DANIELE DOVERI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Walter Mazzarri,Delio Rossi,4,5,2,1,0 (0),0 (0),14,7,6,4,0,1,8,3,2,0,16,9,1,0,7,3,2,1,1,3,6,2,2,1,0,0,0,0,1,2,23,8,8,16,1,2,5,5,15,4,1.36,4.75,8
2012-13,25,PESCARA,CAGLIARI,17/02/2013,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,15:00,ANDREA GERVASONI,0,2,A,0,0,D,0,2,A,0,0,0,0,0,0,0,0,0,1,1,0,Cristiano Bergodi,Ivo Pulga,6,1,1,1,0 (0),0 (0),6,11,2,8,0,1,4,3,0,0,17,19,1,0,1,5,1,2,1,1,0,3,4,2,0,0,1,0,6,13,7,8,18,21,6,3,4,10,4,7,3,3.2,2.4
2012-13,25,TORINO,ATALANTA,17/02/2013,OLIMPICO - TORINO,15:00,MAURO BERGONZI,2,1,H,1,0,H,1,1,D,0,0,1,0,0,1,0,0,0,0,1,0,Gian Piero Ventura,Stefano Colantuono,0,6,0,0,0 (0),1 (1),17,2,9,1,0,1,8,1,1,0,13,17,1,0,4,0,5,0,2,1,7,2,1,3,0,0,0,0,6,0,11,6,27,6,1,0,5,0,0,0,2.1,3.1,3.75
2012-13,25,FIORENTINA,INTER,17/02/2013,ARTEMIO FRANCHI - FIRENZE,20:45,NICOLA RIZZOLI,4,1,H,2,0,H,2,1,H,1,0,1,1,1,0,0,0,0,0,0,1,Vincenzo Montella,Andrea Stramaccioni,0,7,0,2,0 (0),0 (0),19,4,11,1,0,0,8,3,1,0,8,12,0,0,8,1,5,1,2,0,6,3,3,4,0,0,0,0,0,0,5,6,13,5,7,2,3,3,8,2,2,3.4,3.75
2012-13,25,ROBUR SIENA,LAZIO,18/02/2013,ARTEMIO FRANCHI - SIENA,20:45,ANTONIO DANILO GIANNOCCARO,3,0,H,2,0,H,1,0,H,1,1,0,0,1,0,0,0,0,0,0,0,Giuseppe Iachini,Vladimir Petkovic,6,0,3,0,0 (0),0 (0),4,13,3,6,0,1,1,7,0,0,14,15,0,0,0,4,2,2,0,1,3,5,0,2,0,0,0,0,9,11,6,27,17,20,2,7,9,14,5,10,3.1,3.1,2.4
2012-13,26,PALERMO,GENOA,23/02/2013,RENZO BARBERA - PALERMO,20:45,DANIELE ORSATO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Alberto Malesani,Davide Ballardini,6,4,4,1,0 (0),0 (0),11,11,4,6,0,0,7,5,2,0,18,17,0,0,4,5,2,0,2,2,3,5,3,5,1,0,0,0,4,2,8,4,7,15,9,11,11,3,8,9,2.1,3.3,3.5
2012-13,26,SAMPDORIA,CHIEVOVERONA,24/02/2013,LUIGI FERRARIS - GENOVA,12:30,EUGENIO ABBATTISTA,2,0,H,1,0,H,1,0,H,0,0,1,0,0,1,0,0,0,0,0,0,Delio Rossi,Eugenio Corini,3,3,1,0,0 (0),0 (0),8,6,5,3,1,0,3,3,0,0,9,16,0,0,3,2,4,1,3,1,7,6,2,3,0,0,0,0,0,0,4,8,3,1,3,4,2,2,3,2,2,3.2,4
2012-13,26,ATALANTA,ROMA,24/02/2013,GEWISS STADIUM - BERGAMO,15:00,ANDREA DE MARCO,2,3,A,2,2,D,0,1,A,1,0,1,0,0,0,1,0,1,0,1,0,Stefano Colantuono,Aurelio Andreazzoli,2,2,0,1,0 (0),0 (0),8,10,4,5,0,1,4,5,1,2,15,14,0,0,1,4,1,2,3,2,3,5,3,1,1,0,0,0,0,0,6,5,12,13,0,1,1,2,2,1,2.88,3.4,2.38
2012-13,26,CAGLIARI,TORINO,24/02/2013,IS ARENAS - QUARTU SANT'ELENA,15:00,SEBASTIANO PERUZZO,4,3,H,1,0,H,3,3,D,0,0,1,0,1,2,0,0,0,2,0,1,Ivo Pulga,Gian Piero Ventura,3,1,0,0,2 (2),1 (1),9,6,5,6,3,1,4,0,0,0,12,21,0,0,1,0,1,0,3,3,4,6,2,2,0,0,0,2,0,5,11,6,18,17,3,4,1,3,4,0,2.2,3.2,3.4
2012-13,26,JUVENTUS,ROBUR SIENA,24/02/2013,ALLIANZ STADIUM - TORINO,15:00,DOMENICO CELI,3,0,H,1,0,H,2,0,H,0,1,0,0,1,1,0,0,0,0,0,0,Antonio Conte,Giuseppe Iachini,1,3,1,0,0 (0),0 (0),15,4,6,3,0,0,9,1,1,0,7,4,0,2,3,1,3,0,7,0,6,2,1,1,0,0,0,0,1,1,10,12,7,15,2,1,2,0,2,1,1.2,6.5,13
2012-13,26,PARMA,CATANIA,24/02/2013,ENNIO TARDINI - PARMA,15:00,PIERO GIACOMELLI,1,2,A,0,2,A,1,0,H,0,0,0,0,0,1,1,0,1,0,0,0,Roberto Donadoni,Rolando Maran,2,2,0,0,0 (0),0 (0),11,6,4,4,1,1,7,2,1,1,17,13,1,0,1,4,11,4,0,4,8,3,1,1,0,1,0,0,1,3,18,11,10,2,4,2,9,5,5,6,2.05,3.25,3.75
2012-13,26,INTER,MILAN,24/02/2013,GIUSEPPE MEAZZA - MILANO,20:45,PAOLO SILVIO MAZZOLENI,1,1,D,0,1,A,1,0,H,0,0,0,0,1,0,0,1,0,0,0,0,Andrea Stramaccioni,Massimiliano Allegri,5,3,2,1,0 (0),0 (0),8,11,4,6,0,1,4,5,0,0,17,14,0,0,5,6,1,1,0,0,1,4,2,5,0,0,0,0,4,7,12,10,11,8,6,8,6,8,1,6,3.1,3.3,2.3
2012-13,26,UDINESE,NAPOLI,25/02/2013,DACIA ARENA - STADIO FRIULI - UDINE,19:00,ANTONIO DAMATO,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Francesco Guidolin,Walter Mazzarri,2,0,1,0,0 (0),0 (0),6,9,0,2,0,0,6,7,0,0,13,19,0,0,3,4,1,2,3,0,4,3,1,4,0,0,0,0,2,3,5,13,18,11,3,5,5,1,1,2,3,3.2,2.4
2012-13,26,LAZIO,PESCARA,25/02/2013,OLIMPICO - ROMA,21:00,ANDREA ROMEO,2,0,H,2,0,H,0,0,D,0,1,1,0,0,0,0,0,0,0,0,0,Vladimir Petkovic,Cristiano Bergodi,1,2,0,0,0 (0),0 (0),9,3,4,1,0,0,5,2,1,1,9,7,0,0,5,1,4,2,4,2,3,2,0,1,0,0,0,0,2,0,8,7,7,16,4,2,4,1,4,2,1.25,5.5,12
2012-13,26,BOLOGNA,FIORENTINA,26/02/2013,RENATO DALL'ARA - BOLOGNA,20:00,MARCO GUIDA,2,1,H,0,1,A,2,0,H,0,0,0,1,0,1,0,1,0,0,0,0,Stefano Pioli,Vincenzo Montella,3,5,1,0,0 (0),0 (0),11,12,8,4,0,1,3,8,0,0,16,11,1,0,5,3,7,8,2,3,4,1,3,2,0,0,0,0,3,1,17,10,6,9,5,7,4,5,7,4,3.3,3.3,2.2
2012-13,27,NAPOLI,JUVENTUS,01/03/2013,SAN PAOLO - NAPOLI,20:45,DANIELE ORSATO,1,1,D,1,1,D,0,0,D,0,0,1,0,0,0,1,0,0,0,0,0,Walter Mazzarri,Antonio Conte,4,8,1,1,0 (0),0 (0),14,12,9,5,0,0,5,7,1,2,9,6,0,0,6,3,1,2,2,3,10,4,4,2,0,0,0,0,0,2,9,12,12,13,4,4,5,7,3,3,3,3.2,2.38
2012-13,27,MILAN,LAZIO,02/03/2013,GIUSEPPE MEAZZA - MILANO,20:45,NICOLA RIZZOLI,3,0,H,2,0,H,1,0,H,0,0,2,1,0,0,0,0,0,0,0,0,Massimiliano Allegri,Vladimir Petkovic,3,4,0,0,0 (0),0 (0),21,7,8,3,0,2,13,4,1,0,10,14,1,0,12,1,7,0,2,1,6,3,3,2,0,0,0,1,3,0,14,4,8,10,6,3,9,2,7,3,1.62,3.6,6
2012-13,27,TORINO,PALERMO,03/03/2013,OLIMPICO - TORINO,12:30,GIANLUCA ROCCHI,0,0,D,0,0,D,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,Gian Piero Ventura,Gian Piero Gasperini,2,1,0,1,0 (0),0 (0),6,9,2,2,0,0,4,7,0,1,13,17,1,0,4,1,2,0,1,1,8,2,3,2,0,0,0,0,6,1,9,11,12,5,2,1,4,3,0,1,2.1,3.2,3.6
2012-13,27,BOLOGNA,CAGLIARI,03/03/2013,RENATO DALL'ARA - BOLOGNA,15:00,LUCA BANTI,3,0,H,2,0,H,1,0,H,1,1,0,0,0,1,0,0,0,0,0,0,Stefano Pioli,Ivo Pulga,1,4,0,0,0 (0),0 (0),13,4,8,1,0,0,5,3,0,1,14,15,1,0,8,1,3,0,4,1,4,5,2,5,0,0,0,1,4,4,15,14,7,19,11,4,6,13,9,4,2.1,3.2,3.6
2012-13,27,CATANIA,INTER,03/03/2013,ANGELO MASSIMINO - CATANIA,15:00,MAURO BERGONZI,2,3,A,2,0,H,0,3,A,1,1,0,0,0,0,0,0,0,1,1,1,Rolando Maran,Andrea Stramaccioni,3,5,2,2,0 (0),0 (0),12,14,7,6,0,0,5,8,0,0,22,12,0,0,4,5,7,6,2,3,0,4,4,2,0,0,0,0,3,6,11,17,15,17,9,9,9,13,7,6,2.4,3.2,3
2012-13,27,FIORENTINA,CHIEVOVERONA,03/03/2013,ARTEMIO FRANCHI - FIRENZE,15:00,DANIELE DOVERI,2,1,H,1,1,D,1,0,H,1,0,0,0,0,1,0,0,1,0,0,0,Vincenzo Montella,Eugenio Corini,1,4,0,1,0 (0),0 (0),21,8,7,2,2,0,14,6,1,0,7,13,1,0,8,3,15,6,1,2,5,3,2,1,0,0,0,0,2,4,14,15,6,7,4,2,5,3,11,3,1.44,4.2,7.5
2012-13,27,PESCARA,UDINESE,03/03/2013,ADRIATICO - GIOVANNI CORNACCHIA - PESCARA,15:00,CARMINE RUSSO,0,1,A,0,1,A,0,0,D,0,0,0,0,0,0,1,0,0,0,0,0,Cristiano Bergodi,Francesco Guidolin,3,4,2,0,0 (0),0 (0),15,7,4,5,2,0,11,2,2,0,17,15,0,1,2,4,1,4,2,5,6,5,2,2,0,0,0,0,2,1,8,6,14,23,3,6,2,5,9,7,3.4,3.3,2.15
2012-13,27,ROBUR SIENA,ATALANTA,03/03/2013,ARTEMIO FRANCHI - SIENA,15:00,PAOLO TAGLIAVENTO,0,2,A,0,1,A,0,1,A,0,0,0,0,0,0,1,0,0,0,1,0,Giuseppe Iachini,Stefano Colantuono,1,2,1,1,0 (0),0 (0),9,10,2,4,0,0,7,6,1,0,16,14,0,1,5,7,1,2,2,2,5,6,0,3,0,0,0,0,6,12,26,8,21,10,6,9,9,7,10,5,2.2,3.2,3.4
2012-13,27,SAMPDORIA,PARMA,03/03/2013,LUIGI FERRARIS - GENOVA,15:00,PAOLO VALERI,1,0,H,0,0,D,1,0,H,0,0,0,1,0,0,0,0,0,0,0,0,Delio Rossi,Roberto Donadoni,2,4,0,1,0 (0),0 (0),10,8,5,3,0,0,5,5,1,1,15,14,0,1,3,3,2,0,2,4,8,2,3,5,0,0,0,0,3,2,10,18,7,11,2,2,6,4,2,2,2.25,3.1,3.4
2012-13,27,ROMA,GENOA,03/03/2013,OLIMPICO - ROMA,20:45,ANDREA GERVASONI,3,1,H,1,1,D,2,0,H,0,1,0,1,0,1,0,0,1,0,0,0,Aurelio Andreazzoli,Davide Ballardini,5,1,0,0,1 (1),1 (1),6,8,4,6,1,1,2,2,0,0,8,15,0,0,6,7,3,0,4,4,5,14,4,2,0,1,0,0,1,0,12,6,2,3,9,9,7,2,3,7,1.5,4.33,6
2012-13,28,GENOA,MILAN,08/03/2013,LUIGI FERRARIS - GENOVA,20:45,ANTONIO DAMATO,0,2,A,0,1,A,0,1,A,0,0,0,0,0,0,0,1,0,1,0,0,Davide Ballardini,Massimiliano Allegri,2,6,0,0,0 (0),0 (0),10,6,7,4,1,0,3,2,0,0,14,12,1,0,2,2,0,1,1,1,7,2,3,2,0,1,0,0,0,0,9,2,0,0,8,3,0,3,2,1,4,3.4,1.91
2012-13,28,UDINESE,ROMA,09/03/2013,DACIA ARENA - STADIO FRIULI - UDINE,20:45,MARCO GUIDA,1,1,D,0,1,A,1,0,H,0,0,0,0,1,0,0,1,0,0,0,0,Francesco Guidolin,Aurelio Andreazzoli,3,2,2,1,0 (0),0 (0),5,10,3,5,0,1,2,5,0,0,15,14,0,1,1,3,0,1,2,2,2,5,2,3,0,0,1,0,0,0,13,5,8,6,3,1,3,1,2,2,2.8,3.4,2.4
2012-13,28,ATALANTA,PESCARA,10/03/2013,GEWISS STADIUM - BERGAMO,12:30,DOMENICO CELI,2,1,H,1,1,D,1,0,H,0,0,1,0,1,0,0,1,0,0,0,0,Stefano Colantuono,Cristian Bucchi,0,1,0,0,1 (1),0 (0),6,3,3,1,1,0,3,2,0,0,9,20,0,0,3,1,1,1,8,2,3,3,4,2,0,0,0,0,3,2,20,12,7,12,7,6,11,9,9,6,1.44,4,8
2012-13,28,CAGLIARI,SAMPDORIA,10/03/2013,IS ARENAS - QUARTU SANT'ELENA,15:00,DAVIDE MASSA,3,1,H,1,0,H,2,1,H,0,1,0,1,1,0,0,0,0,0,0,1,Ivo Pulga,Delio Rossi,2,2,1,1,0 (0),1 (1),9,5,5,3,0,1,4,2,0,0,18,14,0,0,1,2,7,3,3,5,3,6,1,1,0,0,1,0,4,2,9,15,10,8,3,8,0,4,5,1,2.25,3.1,3.4
